2000,18,JOURNAL OF COMMUNICATION,0.535
2000,19,RESEARCH ON LANGUAGE AND SOCIAL INTERACTION,0.522
2000,20,JOURNAL OF ADVERTISING RESEARCH,0.5
2000,20,PUBLIC RELATIONS REVIEW,0.5
2000,22,JOURNAL OF BROADCASTING & ELECTRONIC MEDIA,0.487
2000,23,HARVARD INTERNATIONAL JOURNAL OF PRESS-POLITICS,0.465
2000,24,JOURNAL OF HEALTH COMMUNICATION,0.463
2000,25,SCIENCE COMMUNICATION,0.444
2000,26,JOURNALISM & MASS COMMUNICATION QUARTERLY,0.435
2000,27,JOURNAL OF BUSINESS AND TECHNICAL COMMUNICATION,0.433
2000,28,PUBLIC CULTURE,0.412
2000,29,TECHNICAL COMMUNICATION,0.393
2000,30,MEDIA CULTURE & SOCIETY,0.387
2000,31,QUARTERLY JOURNAL OF SPEECH,0.366
2000,32,NARRATIVE INQUIRY,0.364
2000,33,INTERNATIONAL JOURNAL OF LANGUAGE & COMMUNICATION DISORDERS,0.356
2000,34,COMMUNICATION EDUCATION,0.35
2000,35,LEARNED PUBLISHING,0.305
2000,36,JOURNAL OF MEDIA ECONOMICS,0.259
2000,37,CRITICAL STUDIES IN MASS COMMUNICATION,0.224
2000,38,WESTERN JOURNAL OF COMMUNICATION,0.149
2000,39,INTERNATIONAL JOURNAL OF PUBLIC OPINION RESEARCH,0.114
2000,40,PUBLISHING RESEARCH QUARTERLY,0.049
2000,41,MEDIA STUDIES JOURNAL,0.036
2000,42,JAVNOST-THE PUBLIC,0.02
2000,43,CRITICAL STUDIES IN MEDIA COMMUNICATION,0
2001,1,DISCOURSE & SOCIETY,1.725
2001,2,TECHNICAL COMMUNICATION,1.105
2001,3,COMMUNICATION RESEARCH,0.926
2001,4,INTERNATIONAL JOURNAL OF LANGUAGE & COMMUNICATION DISORDERS,0.981
2001,5,PUBLIC OPINION QUARTERLY,0.787
2001,6,JOURNAL OF HEALTH COMMUNICATION,0.756
2001,7,JOURNAL OF SOCIAL AND PERSONAL RELATIONSHIPS,0.732
2001,8,PUBLIC CULTURE,0.69
2001,9,JOURNAL OF COMMUNICATION,0.689
2001,10,JOURNAL OF ADVERTISING,0.688
2001,11,COMMUNICATION THEORY,0.649
2001,12,HEALTH COMMUNICATION,0.643
2001,12,POLITICAL COMMUNICATION,0.643
2001,14,TELECOMMUNICATIONS POLICY,0.625
2001,15,RESEARCH ON LANGUAGE AND SOCIAL INTERACTION,0.6
2001,16,PUBLIC UNDERSTANDING OF SCIENCE,0.591
2001,17,LEARNED PUBLISHING,0.542
2001,18,JOURNAL OF ADVERTISING RESEARCH,0.522
2001,19,JOURNAL OF BROADCASTING & ELECTRONIC MEDIA,0.517
2001,20,MEDIA CULTURE & SOCIETY,0.465
2001,21,SCIENCE COMMUNICATION,0.455
2001,22,CRITICAL STUDIES IN MEDIA COMMUNICATION,0.444
2001,23,NARRATIVE INQUIRY,0.441
2001,24,JOURNALISM & MASS COMMUNICATION QUARTERLY,0.427
2001,25,PUBLIC RELATIONS REVIEW,0.417
2001,26,HUMAN COMMUNICATION RESEARCH,0.415
2001,27,COMMUNICATION MONOGRAPHS,0.391
2001,28,WRITTEN COMMUNICATION,0.375
2001,29,WESTERN JOURNAL OF COMMUNICATION,0.318
2001,30,INTERNATIONAL JOURNAL OF PUBLIC OPINION RESEARCH,0.317
2001,31,INTERNATIONAL JOURNAL OF CONFLICT MANAGEMENT,0.312
2001,32,JOURNAL OF BUSINESS AND TECHNICAL COMMUNICATION,0.259
2001,33,JOURNAL OF MEDIA ECONOMICS,0.241
2001,34,EUROPEAN JOURNAL OF COMMUNICATION,0.237
2001,35,LANGUAGE & COMMUNICATION,0.194
2001,36,CRITICAL STUDIES IN MASS COMMUNICATION,0.192
2001,37,QUARTERLY JOURNAL OF SPEECH,0.19
2001,38,JOURNAL OF APPLIED COMMUNICATION RESEARCH,0.171
2001,39,HARVARD INTERNATIONAL JOURNAL OF PRESS-POLITICS,0.169
2001,40,COMMUNICATION EDUCATION,0.148
2001,41,MEDIA STUDIES JOURNAL,0.048
2001,42,PUBLISHING RESEARCH QUARTERLY,0.036
2001,43,JAVNOST-THE PUBLIC,0.019
2002,1,PUBLIC OPINION QUARTERLY,1.25
2002,2,JOURNAL OF HEALTH COMMUNICATION,1.222
2002,2,PUBLIC CULTURE,1.222
2002,4,JOURNAL OF COMMUNICATION,1.157
2002,5,PUBLIC UNDERSTANDING OF SCIENCE,0.904
2002,6,HUMAN COMMUNICATION RESEARCH,1.067
2002,7,POLITICAL COMMUNICATION,0.897
2002,8,NARRATIVE INQUIRY,0.879
2002,9,COMMUNICATION RESEARCH,0.852
2002,10,TECHNICAL COMMUNICATION,0.839
2002,11,DISCOURSE & SOCIETY,0.796
2002,12,MEDIA PSYCHOLOGY,0.767
2002,13,JOURNAL OF SOCIAL AND PERSONAL RELATIONSHIPS,0.679
2002,14,JOURNAL OF ADVERTISING RESEARCH,0.662
2002,15,CYBERPSYCHOLOGY & BEHAVIOR,0.646
2002,16,JOURNALISM & MASS COMMUNICATION QUARTERLY,0.591
2002,17,HEALTH COMMUNICATION,0.548
2002,18,RESEARCH ON LANGUAGE AND SOCIAL INTERACTION,0.529
2002,19,COMMUNICATION MONOGRAPHS,0.521
2002,20,SCIENCE COMMUNICATION,0.476
2002,21,HARVARD INTERNATIONAL JOURNAL OF PRESS-POLITICS,0.456
2002,22,INTERNATIONAL JOURNAL OF PUBLIC OPINION RESEARCH,0.455
2002,23,TELECOMMUNICATIONS POLICY,0.435
2002,24,JOURNAL OF BROADCASTING & ELECTRONIC MEDIA,0.417
2002,25,EUROPEAN JOURNAL OF COMMUNICATION,0.4
2002,26,COMMUNICATION THEORY,0.381
2002,27,INTERNATIONAL JOURNAL OF LANGUAGE & COMMUNICATION DISORDERS,0.38
2002,28,JOURNAL OF ADVERTISING,0.353
2002,29,JOURNAL OF MEDIA ECONOMICS,0.333
2002,30,INTERNATIONAL JOURNAL OF CONFLICT MANAGEMENT,0.324
2002,31,WRITTEN COMMUNICATION,0.323
2002,32,JAVNOST-THE PUBLIC,0.296
2002,33,LEARNED PUBLISHING,0.288
2002,34,LANGUAGE & COMMUNICATION,0.27
2002,35,CRITICAL STUDIES IN MEDIA COMMUNICATION,0.26
2002,36,JOURNAL OF BUSINESS AND TECHNICAL COMMUNICATION,0.258
2002,37,MEDIA CULTURE & SOCIETY,0.236
2002,38,PUBLIC RELATIONS REVIEW,0.224
2002,39,JOURNAL OF APPLIED COMMUNICATION RESEARCH,0.118
2002,40,MEDIA STUDIES JOURNAL,0.089
2002,41,WESTERN JOURNAL OF COMMUNICATION,0.079
2002,42,PUBLISHING RESEARCH QUARTERLY,0.073
2003,1,HUMAN COMMUNICATION RESEARCH,1.612
2003,2,PUBLIC OPINION QUARTERLY,1.28
2003,3,COMMUNICATION RESEARCH,1.145
2003,4,MEDIA PSYCHOLOGY,1.167
2003,5,TECHNICAL COMMUNICATION,0.927
2003,6,JOURNAL OF HEALTH COMMUNICATION,0.925
2003,7,CYBERPSYCHOLOGY & BEHAVIOR,0.896
2003,8,HEALTH COMMUNICATION,0.889
2003,9,JOURNAL OF ADVERTISING RESEARCH,0.88
2003,10,RESEARCH ON LANGUAGE AND SOCIAL INTERACTION,0.861
2003,11,POLITICAL COMMUNICATION,0.854
2003,12,TELECOMMUNICATIONS POLICY,0.849
2003,13,JOURNAL OF COMMUNICATION,0.793
2003,14,LEARNED PUBLISHING,0.753
2003,15,JOURNAL OF ADVERTISING,0.741
2003,16,CRITICAL STUDIES IN MEDIA COMMUNICATION,0.72
2003,17,SCIENCE COMMUNICATION,0.705
2003,18,NEW MEDIA & SOCIETY,0.689
2003,19,PUBLIC CULTURE,0.687
2003,20,COMMUNICATION THEORY,0.683
2003,21,DISCOURSE & SOCIETY,0.677
2003,22,JOURNAL OF SOCIAL AND PERSONAL RELATIONSHIPS,0.663
2003,23,PUBLIC UNDERSTANDING OF SCIENCE,0.6
2003,24,COMMUNICATION MONOGRAPHS,0.596
2003,24,INTERNATIONAL JOURNAL OF LANGUAGE & COMMUNICATION DISORDERS,0.596
2003,26,QUARTERLY JOURNAL OF SPEECH,0.523
2003,27,EUROPEAN JOURNAL OF COMMUNICATION,0.512
2003,28,WRITTEN COMMUNICATION,0.467
2003,29,PUBLIC RELATIONS REVIEW,0.458
2003,30,JOURNAL OF BROADCASTING & ELECTRONIC MEDIA,0.44
2003,31,NARRATIVE INQUIRY,0.414
2003,32,JOURNAL OF BUSINESS AND TECHNICAL COMMUNICATION,0.393
2003,32,JOURNAL OF MEDIA ECONOMICS,0.393
2003,32,JOURNALISM & MASS COMMUNICATION QUARTERLY,0.393
2003,35,HARVARD INTERNATIONAL JOURNAL OF PRESS-POLITICS,0.367
2003,36,MEDIA CULTURE & SOCIETY,0.347
2003,37,INTERNATIONAL JOURNAL OF CONFLICT MANAGEMENT,0.342
2003,38,LANGUAGE & COMMUNICATION,0.25
2003,39,INTERNATIONAL JOURNAL OF PUBLIC OPINION RESEARCH,0.208
2003,40,JAVNOST-THE PUBLIC,0.16
2003,41,MEDIA STUDIES JOURNAL,0.111
2003,42,JOURNAL OF APPLIED COMMUNICATION RESEARCH,0.1
2003,43,WESTERN JOURNAL OF COMMUNICATION,0.048
2003,44,PUBLISHING RESEARCH QUARTERLY,0.039
2004,1,HUMAN COMMUNICATION RESEARCH,1.526
2004,2,COMMUNICATION THEORY,1.263
2004,3,COMMUNICATION MONOGRAPHS,1.214
2004,4,MEDIA PSYCHOLOGY,1.276
2004,5,JOURNAL OF COMMUNICATION,1.213
2004,6,INTERNATIONAL JOURNAL OF LANGUAGE & COMMUNICATION DISORDERS,1.089
2004,7,PUBLIC CULTURE,1.074
2004,8,COMMUNICATION RESEARCH,1.018
2004,9,PUBLIC OPINION QUARTERLY,1
2004,10,QUARTERLY JOURNAL OF SPEECH,0.976
2004,11,JOURNAL OF ADVERTISING,0.926
2004,12,CRITICAL STUDIES IN MEDIA COMMUNICATION,0.902
2004,12,HEALTH COMMUNICATION,0.902
2004,14,NARRATIVE INQUIRY,0.9
2004,15,RESEARCH ON LANGUAGE AND SOCIAL INTERACTION,0.875
2004,16,CYBERPSYCHOLOGY & BEHAVIOR,0.874
2004,17,JOURNAL OF SOCIAL AND PERSONAL RELATIONSHIPS,0.823
2004,18,DISCOURSE & SOCIETY,0.803
2004,19,LANGUAGE & COMMUNICATION,0.778
2004,20,PUBLIC UNDERSTANDING OF SCIENCE,0.739
2004,21,JOURNAL OF HEALTH COMMUNICATION,0.671
2004,22,POLITICAL COMMUNICATION,0.644
2004,23,JOURNAL OF ADVERTISING RESEARCH,0.642
2004,24,LEARNED PUBLISHING,0.597
2004,25,NEW MEDIA & SOCIETY,0.562
2004,26,PUBLIC RELATIONS REVIEW,0.559
2004,27,JOURNAL OF APPLIED COMMUNICATION RESEARCH,0.517
2004,28,TECHNICAL COMMUNICATION,0.516
2004,29,JOURNALISM & MASS COMMUNICATION QUARTERLY,0.511
2004,30,EUROPEAN JOURNAL OF COMMUNICATION,0.5
2004,31,HARVARD INTERNATIONAL JOURNAL OF PRESS-POLITICS,0.488
2004,32,INTERNATIONAL JOURNAL OF PUBLIC OPINION RESEARCH,0.472
2004,33,JOURNAL OF BROADCASTING & ELECTRONIC MEDIA,0.461
2004,34,MEDIA CULTURE & SOCIETY,0.385
2004,35,SCIENCE COMMUNICATION,0.372
2004,36,TELECOMMUNICATIONS POLICY,0.329
2004,37,JOURNAL OF BUSINESS AND TECHNICAL COMMUNICATION,0.28
2004,38,JOURNAL OF MEDIA ECONOMICS,0.267
2004,39,WRITTEN COMMUNICATION,0.156
2004,40,JAVNOST-THE PUBLIC,0.14
2005,1,PUBLIC OPINION QUARTERLY,1.509
2005,2,COMMUNICATION THEORY,1.472
2005,3,POLITICAL COMMUNICATION,1.261
2005,4,RESEARCH ON LANGUAGE AND SOCIAL INTERACTION,1.357
2005,5,COMMUNICATION RESEARCH,1.255
2005,6,PUBLIC CULTURE,1.216
2005,7,JOURNAL OF COMMUNICATION,1.134
2005,8,HUMAN COMMUNICATION RESEARCH,1.08
2005,9,CYBERPSYCHOLOGY & BEHAVIOR,1.028
2005,10,INTERNATIONAL JOURNAL OF LANGUAGE & COMMUNICATION DISORDERS,1.022
2005,11,JOURNAL OF APPLIED COMMUNICATION RESEARCH,0.931
2005,12,HEALTH COMMUNICATION,0.929
2005,13,PUBLIC UNDERSTANDING OF SCIENCE,0.913
2005,14,NEW MEDIA & SOCIETY,0.855
2005,15,TECHNICAL COMMUNICATION,0.85
2005,16,HARVARD INTERNATIONAL JOURNAL OF PRESS-POLITICS,0.846
2005,17,JOURNAL OF HEALTH COMMUNICATION,0.802
2005,18,DISCOURSE & SOCIETY,0.787
2005,19,MEDIA PSYCHOLOGY,0.786
2005,20,JOURNAL OF ADVERTISING RESEARCH,0.743
2005,21,JOURNAL OF SOCIAL AND PERSONAL RELATIONSHIPS,0.718
2005,22,SCIENCE COMMUNICATION,0.692
2005,23,JOURNAL OF BROADCASTING & ELECTRONIC MEDIA,0.631
2005,24,JOURNAL OF MEDIA ECONOMICS,0.606
2005,25,LANGUAGE & COMMUNICATION,0.562
2005,26,JOURNALISM & MASS COMMUNICATION QUARTERLY,0.544
2005,27,LEARNED PUBLISHING,0.519
2005,28,JOURNAL OF BUSINESS AND TECHNICAL COMMUNICATION,0.5
2005,29,JOURNAL OF ADVERTISING,0.491
2005,30,DISCOURSE STUDIES,0.476
2005,31,TELECOMMUNICATIONS POLICY,0.458
2005,32,NARRATIVE INQUIRY,0.457
2005,33,QUARTERLY JOURNAL OF SPEECH,0.447
2005,34,COMMUNICATION MONOGRAPHS,0.442
2005,35,MEDIA CULTURE & SOCIETY,0.429
2005,36,CRITICAL STUDIES IN MEDIA COMMUNICATION,0.412
2005,37,WRITTEN COMMUNICATION,0.394
2005,38,INTERNATIONAL JOURNAL OF PUBLIC OPINION RESEARCH,0.354
2005,39,INTERNATIONAL JOURNAL OF CONFLICT MANAGEMENT,0.333
2005,40,PUBLIC RELATIONS REVIEW,0.273
2005,41,EUROPEAN JOURNAL OF COMMUNICATION,0.262
2005,42,JAVNOST-THE PUBLIC,0.213
2006,1,INTERNATIONAL JOURNAL OF LANGUAGE & COMMUNICATION DISORDERS,1.612
2006,2,PUBLIC OPINION QUARTERLY,1.55
2006,3,HUMAN COMMUNICATION RESEARCH,1.372
2006,4,JOURNAL OF HEALTH COMMUNICATION,1.387
2006,5,HEALTH COMMUNICATION,1.169
2006,6,JOURNAL OF COMMUNICATION,1.159
2006,7,MEDIA PSYCHOLOGY,1.152
2006,8,POLITICAL COMMUNICATION,1.118
2006,9,CYBERPSYCHOLOGY & BEHAVIOR,1.061
2006,10,COMMUNICATION RESEARCH,1.056
2006,11,COMMUNICATION THEORY,1.05
2006,12,RESEARCH ON LANGUAGE AND SOCIAL INTERACTION,1
2006,13,JOURNAL OF SOCIAL AND PERSONAL RELATIONSHIPS,0.989
2006,14,NEW MEDIA & SOCIETY,0.988
2006,15,PUBLIC UNDERSTANDING OF SCIENCE,0.978
2006,16,COMMUNICATION MONOGRAPHS,0.909
2006,17,PUBLIC CULTURE,0.81
2006,18,SCIENCE COMMUNICATION,0.8
2006,19,TECHNICAL COMMUNICATION,0.731
2006,20,JOURNAL OF APPLIED COMMUNICATION RESEARCH,0.719
2006,21,DISCOURSE & SOCIETY,0.714
2006,22,TELECOMMUNICATIONS POLICY,0.705
2006,23,JOURNAL OF BROADCASTING & ELECTRONIC MEDIA,0.704
2006,24,JOURNALISM & MASS COMMUNICATION QUARTERLY,0.688
2006,25,JOURNAL OF ADVERTISING,0.667
2006,26,WRITTEN COMMUNICATION,0.594
2006,27,HARVARD INTERNATIONAL JOURNAL OF PRESS-POLITICS,0.525
2006,28,INTERNATIONAL JOURNAL OF PUBLIC OPINION RESEARCH,0.522
2006,29,JOURNAL OF ADVERTISING RESEARCH,0.478
2006,30,CRITICAL STUDIES IN MEDIA COMMUNICATION,0.475
2006,31,DISCOURSE STUDIES,0.471
2006,31,LEARNED PUBLISHING,0.471
2006,33,JOURNAL OF BUSINESS AND TECHNICAL COMMUNICATION,0.448
2006,34,NARRATIVE INQUIRY,0.438
2006,35,EUROPEAN JOURNAL OF COMMUNICATION,0.429
2006,36,MEDIA CULTURE & SOCIETY,0.418
2006,37,LANGUAGE & COMMUNICATION,0.382
2006,38,QUARTERLY JOURNAL OF SPEECH,0.333
2006,39,PUBLIC RELATIONS REVIEW,0.296
2006,40,TEXT,0.289
2006,41,JOURNAL OF MEDIA ECONOMICS,0.125
2006,42,INTERNATIONAL JOURNAL OF CONFLICT MANAGEMENT,0.071
2006,43,JAVNOST-THE PUBLIC,0.051
2006,44,Text & Talk,0
2007,1,PUBLIC OPINION QUARTERLY,2.03
2007,2,JOURNAL OF HEALTH COMMUNICATION,1.836
2007,3,Augmentative and Alternative Communication,1.591
2007,4,COMMUNICATION MONOGRAPHS,1.512
2007,5,COMMUNICATION RESEARCH,1.481
2007,6,COMMUNICATION RESEARCH,1.481
2007,7,HUMAN COMMUNICATION RESEARCH,1.476
2007,8,COMMUNICATION THEORY,1.465
2007,9,MEDIA PSYCHOLOGY,1.41
2007,10,SCIENCE COMMUNICATION,1.395
2007,11,CYBERPSYCHOLOGY & BEHAVIOR,1.368
2007,12,PUBLIC UNDERSTANDING OF SCIENCE,1.34
2007,13,Journal of Computer-Mediated Communication,1.232
2007,14,TECHNICAL COMMUNICATION,1.212
2007,15,RESEARCH ON LANGUAGE AND SOCIAL INTERACTION,1.185
2007,16,JOURNAL OF COMMUNICATION,1.156
2007,17,HEALTH COMMUNICATION,1.047
2007,18,JOURNAL OF ADVERTISING,1.043
2007,19,POLITICAL COMMUNICATION,1.039
2007,20,IEEE TRANSACTIONS ON PROFESSIONAL COMMUNICATION,0.98
2007,21,DISCOURSE STUDIES,0.929
2007,22,JOURNAL OF SOCIAL AND PERSONAL RELATIONSHIPS,0.87
2007,23,NARRATIVE INQUIRY,0.812
2007,24,DISCOURSE & SOCIETY,0.729
2007,25,INTERNATIONAL JOURNAL OF PUBLIC OPINION RESEARCH,0.686
2007,26,MEDIA CULTURE & SOCIETY,0.641
2007,27,EUROPEAN JOURNAL OF COMMUNICATION,0.634
2007,28,TELECOMMUNICATIONS POLICY,0.593
2007,29,HARVARD INTERNATIONAL JOURNAL OF PRESS-POLITICS,0.561
2007,30,LANGUAGE & COMMUNICATION,0.488
2007,30,NEW MEDIA & SOCIETY,0.488
2007,32,WRITTEN COMMUNICATION,0.485
2007,33,JOURNAL OF BUSINESS AND TECHNICAL COMMUNICATION,0.464
2007,34,TEXT,0.423
2007,35,INTERNATIONAL JOURNAL OF CONFLICT MANAGEMENT,0.406
2007,36,JOURNAL OF ADVERTISING RESEARCH,0.395
2007,37,JOURNAL OF BROADCASTING & ELECTRONIC MEDIA,0.382
2007,38,JOURNAL OF APPLIED COMMUNICATION RESEARCH,0.378
2007,39,JOURNALISM & MASS COMMUNICATION QUARTERLY,0.359
2007,40,PUBLIC CULTURE,0.333
2007,40,Text & Talk,0.333
2007,42,PUBLIC RELATIONS REVIEW,0.297
2007,43,JOURNAL OF MEDIA ECONOMICS,0.192
2007,44,JAVNOST-THE PUBLIC,0.151
2007,45,CRITICAL STUDIES IN MEDIA COMMUNICATION,0.149
2007,46,QUARTERLY JOURNAL OF SPEECH,0.121
2008,1,JOURNAL OF COMMUNICATION,2.266
2008,2,JOURNAL OF HEALTH COMMUNICATION,2.057
2008,3,PUBLIC OPINION QUARTERLY,1.972
2008,4,HUMAN COMMUNICATION RESEARCH,1.689
2008,5,Journal of Computer-Mediated Communication,1.901
2008,6,HUMAN COMMUNICATION RESEARCH,1.689
2008,7,COMMUNICATION RESEARCH,1.473
2008,8,COMMUNICATION THEORY,1.422
