2016,INTERNATIONAL JOURNAL OF CONFLICT MANAGEMENT,CRIMINOLOGY & PENOLOGY,0.5
2016,INTERNATIONAL JOURNAL OF CONFLICT MANAGEMENT,BEHAVIORAL SCIENCES,0.5
2016,INTERNATIONAL JOURNAL OF CONFLICT MANAGEMENT,STATISTICS & PROBABILITY,0.5
2016,INTERNATIONAL JOURNAL OF CONFLICT MANAGEMENT,PSYCHOLOGY,1.75
2016,INTERNATIONAL JOURNAL OF CONFLICT MANAGEMENT,"PSYCHOLOGY, DEVELOPMENTAL",1.0
2016,INTERNATIONAL JOURNAL OF CONFLICT MANAGEMENT,"PSYCHOLOGY, CLINICAL",1.0
2016,INTERNATIONAL JOURNAL OF CONFLICT MANAGEMENT,GERONTOLOGY,0.75
2016,INTERNATIONAL JOURNAL OF CONFLICT MANAGEMENT,"PSYCHOLOGY, EDUCATIONAL",0.8333333333333333
2016,INTERNATIONAL JOURNAL OF CONFLICT MANAGEMENT,"SOCIAL SCIENCES, MATHEMATICAL METHODS",1.6666666666666665
2016,INTERNATIONAL JOURNAL OF CONFLICT MANAGEMENT,COMMUNICATION,7.833333333333334
2016,INTERNATIONAL JOURNAL OF CONFLICT MANAGEMENT,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",1.8333333333333333
2016,INTERNATIONAL JOURNAL OF CONFLICT MANAGEMENT,URBAN STUDIES,0.5
2016,INTERNATIONAL JOURNAL OF CONFLICT MANAGEMENT,"SOCIAL SCIENCES, INTERDISCIPLINARY",1.8333333333333333
2016,INTERNATIONAL JOURNAL OF CONFLICT MANAGEMENT,MULTIDISCIPLINARY SCIENCES,1.0
2016,INTERNATIONAL JOURNAL OF CONFLICT MANAGEMENT,LAW,5.5
2016,INTERNATIONAL JOURNAL OF CONFLICT MANAGEMENT,AREA STUDIES,1.5
2016,INTERNATIONAL JOURNAL OF CONFLICT MANAGEMENT,GEOGRAPHY,0.5
2016,DISCOURSE STUDIES,LINGUISTICS,18.333333333333332
2016,DISCOURSE STUDIES,ANTHROPOLOGY,2.5
2016,DISCOURSE STUDIES,SOCIOLOGY,6.333333333333333
2016,DISCOURSE STUDIES,"PSYCHOLOGY, MULTIDISCIPLINARY",1.3333333333333333
2016,DISCOURSE STUDIES,"PSYCHOLOGY, EXPERIMENTAL",0.5
2016,DISCOURSE STUDIES,COMMUNICATION,9.666666666666666
2016,DISCOURSE STUDIES,CRIMINOLOGY & PENOLOGY,1.3333333333333333
2016,DISCOURSE STUDIES,EDUCATION & EDUCATIONAL RESEARCH,4.0
2016,DISCOURSE STUDIES,GERONTOLOGY,1.0
2016,DISCOURSE STUDIES,"PSYCHOLOGY, SOCIAL",2.333333333333333
2016,DISCOURSE STUDIES,FAMILY STUDIES,0.8333333333333333
2016,DISCOURSE STUDIES,"PSYCHOLOGY, APPLIED",0.3333333333333333
2016,DISCOURSE STUDIES,ETHICS,1.5
2016,DISCOURSE STUDIES,"PSYCHOLOGY, EDUCATIONAL",0.5
2016,DISCOURSE STUDIES,"PSYCHOLOGY, CLINICAL",0.5
2016,Visual Communication,LINGUISTICS,0.5
2016,Visual Communication,SOCIOLOGY,1.8333333333333333
2016,Visual Communication,"PSYCHOLOGY, MULTIDISCIPLINARY",0.3333333333333333
2016,Visual Communication,"PSYCHOLOGY, EXPERIMENTAL",1.3333333333333333
2016,Visual Communication,INFORMATION SCIENCE & LIBRARY SCIENCE,0.5
2016,Visual Communication,COMMUNICATION,9.333333333333334
2016,Visual Communication,EDUCATION & EDUCATIONAL RESEARCH,4.0
2016,Visual Communication,ENVIRONMENTAL STUDIES,0.5
2016,Visual Communication,"SOCIAL SCIENCES, INTERDISCIPLINARY",1.0
2016,Visual Communication,CULTURAL STUDIES,2.5
2016,Visual Communication,"PSYCHOLOGY, APPLIED",0.3333333333333333
2016,Visual Communication,"PSYCHOLOGY, EDUCATIONAL",0.3333333333333333
2016,Visual Communication,GEOGRAPHY,0.5
2016,Critical Discourse Studies,LINGUISTICS,11.0
2016,Critical Discourse Studies,INTERNATIONAL RELATIONS,0.5
2016,Critical Discourse Studies,BUSINESS,0.5
2016,Critical Discourse Studies,WOMENS STUDIES,1.5
2016,Critical Discourse Studies,ANTHROPOLOGY,1.5
2016,Critical Discourse Studies,ETHICS,0.5
2016,Critical Discourse Studies,MANAGEMENT,3.8333333333333335
2016,Critical Discourse Studies,"PSYCHOLOGY, MULTIDISCIPLINARY",0.3333333333333333
2016,Critical Discourse Studies,PUBLIC ADMINISTRATION,0.5
2016,Critical Discourse Studies,EDUCATION & EDUCATIONAL RESEARCH,2.5
2016,Critical Discourse Studies,SOCIOLOGY,11.833333333333332
2016,Critical Discourse Studies,"PSYCHOLOGY, SOCIAL",2.0
2016,Critical Discourse Studies,POLITICAL SCIENCE,4.333333333333333
2016,Critical Discourse Studies,ETHNIC STUDIES,0.5
2016,Critical Discourse Studies,PLANNING & DEVELOPMENT,1.0
2016,Critical Discourse Studies,COMMUNICATION,14.666666666666666
2016,Critical Discourse Studies,"SOCIAL SCIENCES, BIOMEDICAL",0.5
2016,Critical Discourse Studies,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",0.8333333333333333
2016,Critical Discourse Studies,ENVIRONMENTAL STUDIES,0.8333333333333333
2016,Critical Discourse Studies,"SOCIAL SCIENCES, INTERDISCIPLINARY",1.3333333333333333
2016,Critical Discourse Studies,CULTURAL STUDIES,1.0
2016,Critical Discourse Studies,GEOGRAPHY,2.5
2016,SCIENCE COMMUNICATION,LINGUISTICS,0.5
2016,SCIENCE COMMUNICATION,SOCIAL ISSUES,1.7
2016,SCIENCE COMMUNICATION,METEOROLOGY & ATMOSPHERIC SCIENCES,1.3333333333333333
2016,SCIENCE COMMUNICATION,"PSYCHOLOGY, MULTIDISCIPLINARY",8.333333333333332
2016,SCIENCE COMMUNICATION,"PSYCHOLOGY, EXPERIMENTAL",4.75
2016,SCIENCE COMMUNICATION,INFORMATION SCIENCE & LIBRARY SCIENCE,1.8333333333333333
2016,SCIENCE COMMUNICATION,WOMENS STUDIES,0.3333333333333333
2016,SCIENCE COMMUNICATION,PLANNING & DEVELOPMENT,1.8333333333333333
2016,SCIENCE COMMUNICATION,HEALTH CARE SCIENCES & SERVICES,0.5
2016,SCIENCE COMMUNICATION,PLANT SCIENCES,1.0
2016,SCIENCE COMMUNICATION,"ENGINEERING, MULTIDISCIPLINARY",0.25
2016,SCIENCE COMMUNICATION,"PSYCHOLOGY, APPLIED",1.8333333333333333
2016,SCIENCE COMMUNICATION,ETHICS,1.0833333333333333
2016,SCIENCE COMMUNICATION,"MEDICINE, RESEARCH & EXPERIMENTAL",0.5
2016,SCIENCE COMMUNICATION,"MATERIALS SCIENCE, MULTIDISCIPLINARY",0.8333333333333333
2016,SCIENCE COMMUNICATION,ECOLOGY,1.1666666666666665
2016,SCIENCE COMMUNICATION,MANAGEMENT,1.6666666666666665
2016,SCIENCE COMMUNICATION,BUSINESS,1.5
2016,SCIENCE COMMUNICATION,PUBLIC ADMINISTRATION,0.3333333333333333
2016,SCIENCE COMMUNICATION,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",1.0833333333333333
2016,SCIENCE COMMUNICATION,EDUCATION & EDUCATIONAL RESEARCH,5.5
2016,SCIENCE COMMUNICATION,"EDUCATION, SCIENTIFIC DISCIPLINES",0.5
2016,SCIENCE COMMUNICATION,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,1.7
2016,SCIENCE COMMUNICATION,"SOCIAL SCIENCES, INTERDISCIPLINARY",6.166666666666666
2016,SCIENCE COMMUNICATION,NANOSCIENCE & NANOTECHNOLOGY,0.8333333333333333
2016,SCIENCE COMMUNICATION,EVOLUTIONARY BIOLOGY,0.3333333333333333
2016,SCIENCE COMMUNICATION,"PSYCHOLOGY, MATHEMATICAL",0.5
2016,SCIENCE COMMUNICATION,BIODIVERSITY CONSERVATION,0.3333333333333333
2016,SCIENCE COMMUNICATION,"MEDICINE, GENERAL & INTERNAL",1.5
2016,SCIENCE COMMUNICATION,SOCIOLOGY,5.833333333333333
2016,SCIENCE COMMUNICATION,PEDIATRICS,1.0
2016,SCIENCE COMMUNICATION,"CHEMISTRY, MULTIDISCIPLINARY",0.3333333333333333
2016,SCIENCE COMMUNICATION,HEALTH POLICY & SERVICES,0.5
2016,SCIENCE COMMUNICATION,"PSYCHOLOGY, SOCIAL",12.166666666666668
2016,SCIENCE COMMUNICATION,HISTORY & PHILOSOPHY OF SCIENCE,3.1166666666666667
2016,SCIENCE COMMUNICATION,POLITICAL SCIENCE,6.333333333333333
2016,SCIENCE COMMUNICATION,INTERNATIONAL RELATIONS,1.0
2016,SCIENCE COMMUNICATION,STATISTICS & PROBABILITY,0.25
2016,SCIENCE COMMUNICATION,PSYCHOLOGY,2.5
2016,SCIENCE COMMUNICATION,"PSYCHOLOGY, DEVELOPMENTAL",0.3333333333333333
2016,SCIENCE COMMUNICATION,"PSYCHOLOGY, CLINICAL",0.5
2016,SCIENCE COMMUNICATION,BIOLOGY,1.5
2016,SCIENCE COMMUNICATION,"PSYCHOLOGY, EDUCATIONAL",1.0
2016,SCIENCE COMMUNICATION,IMMUNOLOGY,1.0
2016,SCIENCE COMMUNICATION,"SOCIAL SCIENCES, MATHEMATICAL METHODS",1.0833333333333333
2016,SCIENCE COMMUNICATION,COMMUNICATION,27.666666666666668
2016,SCIENCE COMMUNICATION,"SOCIAL SCIENCES, BIOMEDICAL",1.3666666666666665
2016,SCIENCE COMMUNICATION,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",3.5
2016,SCIENCE COMMUNICATION,ENVIRONMENTAL STUDIES,6.666666666666666
2016,SCIENCE COMMUNICATION,ENVIRONMENTAL SCIENCES,5.0
2016,SCIENCE COMMUNICATION,CULTURAL STUDIES,1.5
2016,SCIENCE COMMUNICATION,MULTIDISCIPLINARY SCIENCES,4.25
2016,SCIENCE COMMUNICATION,GENETICS & HEREDITY,0.5333333333333333
2016,SCIENCE COMMUNICATION,BIOCHEMISTRY & MOLECULAR BIOLOGY,0.5
2016,SCIENCE COMMUNICATION,GEOGRAPHY,1.8333333333333333
2016,Discourse & Communication,LINGUISTICS,13.166666666666668
2016,Discourse & Communication,BUSINESS,2.5
2016,Discourse & Communication,INFORMATION SCIENCE & LIBRARY SCIENCE,0.5
2016,Discourse & Communication,WOMENS STUDIES,1.3333333333333333
2016,Discourse & Communication,ANTHROPOLOGY,1.0
2016,Discourse & Communication,ETHICS,0.5
2016,Discourse & Communication,MANAGEMENT,2.5
2016,Discourse & Communication,"PSYCHOLOGY, MULTIDISCIPLINARY",0.3333333333333333
2016,Discourse & Communication,EDUCATION & EDUCATIONAL RESEARCH,0.5
2016,Discourse & Communication,"SOCIAL SCIENCES, INTERDISCIPLINARY",0.5
2016,Discourse & Communication,"MEDICINE, GENERAL & INTERNAL",1.0
2016,Discourse & Communication,SOCIOLOGY,5.166666666666666
2016,Discourse & Communication,"HOSPITALITY, LEISURE, SPORT & TOURISM",1.0
2016,Discourse & Communication,ENERGY & FUELS,0.3333333333333333
2016,Discourse & Communication,"PSYCHOLOGY, SOCIAL",4.0
2016,Discourse & Communication,HISTORY & PHILOSOPHY OF SCIENCE,0.5
2016,Discourse & Communication,POLITICAL SCIENCE,0.5
2016,Discourse & Communication,MULTIDISCIPLINARY SCIENCES,1.0
